"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"Gm50143.1" 1.92413023596904e-11 4.72291657646513 0.028 0.001 4.19383426231812e-07 "1" "Gm50143"
"Atp13a2" 2.05394181029269e-11 0.568260791902002 0.323 0.192 4.47677156971394e-07 "1" "Atp13a2"
"Tlr8" 2.06747251551823e-11 0.610702119349658 0.287 0.166 4.50626309482353e-07 "1" "Tlr8"
"Cdk1" 2.07177497564461e-11 -2.39242738518848 0.016 0.084 4.51564073691499e-07 "1" "Cdk1"
"Daam1.1" 2.13929360882889e-11 0.520910026245555 0.434 0.289 4.66280434980345e-07 "1" "Daam1"
"Stx4a" 2.20191934156247e-11 0.515190021079222 0.324 0.193 4.79930339686956e-07 "1" "Stx4a"
"Tespa1.1" 2.20824829277359e-11 -3.67659445782279 0.006 0.066 4.81309797892931e-07 "1" "Tespa1"
"Abca9.1" 2.23152059501334e-11 -1.05531248363016 0.252 0.359 4.86382228889108e-07 "1" "Abca9"
"Tbc1d24.1" 2.27338066280142e-11 0.804264738090406 0.183 0.091 4.95506049264197e-07 "1" "Tbc1d24"
"Atxn10.1" 2.28868625935131e-11 0.493729250635062 0.527 0.377 4.98842057088211e-07 "1" "Atxn10"
"Arf4.1" 2.29959551754292e-11 0.288345436628565 0.442 0.28 5.01219839003655e-07 "1" "Arf4"
"Cdkn2a.1" 2.32797514950032e-11 -2.1130061863877 0.058 0.145 5.07405463585089e-07 "1" "Cdkn2a"
"Sh3glb1" 2.3962642793085e-11 0.373560884245669 0.604 0.445 5.22289762318081e-07 "1" "Sh3glb1"
"Pgd" 2.46180925930983e-11 0.618353093891194 0.344 0.215 5.36575946159171e-07 "1" "Pgd"
"Dpep2" 2.47731883084633e-11 0.434801467895348 0.21 0.107 5.39956412371265e-07 "1" "Dpep2"
"Arl8a" 2.49021397241642e-11 0.504108971115404 0.293 0.168 5.42767037427884e-07 "1" "Arl8a"
"A330023F24Rik.1" 2.50304727592597e-11 0.428434636610283 0.29 0.167 5.45564184260824e-07 "1" "A330023F24Rik"
"Tcp11l1.1" 2.53269097412247e-11 0.516458398465344 0.307 0.178 5.52025324719733e-07 "1" "Tcp11l1"
"Gm13212.1" 2.54466604940445e-11 0.87442835437447 0.147 0.066 5.54635412128195e-07 "1" "Gm13212"
"Zmiz1os1.1" 2.56200078284548e-11 1.51057054144762 0.089 0.029 5.58413690629e-07 "1" "Zmiz1os1"
"Hells" 2.62486537030763e-11 -1.79505561992585 0.057 0.146 5.7211565611225e-07 "1" "Hells"
"Tfpi.1" 2.6927440161326e-11 1.46339940797552 0.102 0.037 5.86910485756261e-07 "1" "Tfpi"
"Gm17546.1" 2.79346211396979e-11 1.20508942070988 0.096 0.033 6.08863002360856e-07 "1" "Gm17546"
"Gm26811.1" 2.88398022257512e-11 1.90420972166145 0.061 0.014 6.28592329312474e-07 "1" "Gm26811"
"Ms4a4c.1" 2.96314461850773e-11 -1.57648130380163 0.067 0.158 6.45847001049944e-07 "1" "Ms4a4c"
"Trim25.1" 3.00758178058581e-11 0.499681469991045 0.395 0.25 6.55532524896484e-07 "1" "Trim25"
"Fancd2.1" 3.09037736058235e-11 -4.3311607836726 0.004 0.06 6.73578649512529e-07 "1" "Fancd2"
"Aplp2.1" 3.22855779408128e-11 0.492308281392915 0.423 0.278 7.03696456797956e-07 "1" "Aplp2"
"Hepacam2.1" 3.36303552789896e-11 -2.97570011128451 0.009 0.069 7.33007223660858e-07 "1" "Hepacam2"
"Rbm28.1" 3.51536991780368e-11 0.539340190621631 0.437 0.289 7.6621002728449e-07 "1" "Rbm28"
"St3gal6.1" 3.5963526428103e-11 -2.536727742699 0.018 0.087 7.83861022026933e-07 "1" "St3gal6"
"Fbxw7.1" 4.25362078159412e-11 0.419170783719791 0.609 0.457 9.27119185556253e-07 "1" "Fbxw7"
"Plekhm3.1" 4.35543017695613e-11 0.258642090939143 0.803 0.646 9.49309561369358e-07 "1" "Plekhm3"
"Brca1.1" 4.38127996464713e-11 -2.34145921882212 0.033 0.108 9.54943781094488e-07 "1" "Brca1"
"Lrpap1.1" 4.5712555725328e-11 0.657440207944057 0.203 0.104 9.96350864589249e-07 "1" "Lrpap1"
"Il1b.1" 4.59658500075419e-11 -2.36478823659943 0.026 0.097 1.00187166676438e-06 "1" "Il1b"
"Agps.1" 4.84618479676656e-11 -0.605729283880776 0.618 0.642 1.05627443830324e-06 "1" "Agps"
"Actb.1" 4.95551751914478e-11 -0.286616540413422 0.751 0.797 1.0801045984728e-06 "1" "Actb"
"Cald1.1" 5.27603717073215e-11 -1.2958669913129 0.193 0.294 1.14996506173278e-06 "1" "Cald1"
"Aff3.1" 5.38205263331807e-11 -2.65955625835172 0.044 0.123 1.17307219195801e-06 "1" "Aff3"
"Eif1a" 5.4496312013846e-11 0.556662786717439 0.233 0.126 1.18780161665379e-06 "1" "Eif1a"
"Rmdn1.1" 5.73098033894285e-11 0.418560564672388 0.385 0.246 1.24912447467598e-06 "1" "Rmdn1"
"Uprt.1" 5.78450321724633e-11 1.33322610425953 0.103 0.039 1.26079032123101e-06 "1" "Uprt"
"E2f7.1" 5.86071359832903e-11 -3.76280336773602 0.007 0.066 1.2774011358918e-06 "1" "E2f7"
"Dnajc13" 5.93306038955504e-11 0.334891481592456 0.61 0.444 1.29316984250742e-06 "1" "Dnajc13"
"Psmd11.1" 6.16689392686319e-11 0.348493980102075 0.429 0.28 1.3441362002991e-06 "1" "Psmd11"
"Bcl11a.1" 6.3107616915095e-11 -2.77166903790092 0.038 0.115 1.37549361828141e-06 "1" "Bcl11a"
"Gm31323.1" 6.34474070021562e-11 0.670968159868917 0.177 0.087 1.382899683019e-06 "1" "Gm31323"
"Ralgapa2.1" 6.53919513486591e-11 0.397477285013028 0.646 0.481 1.42528297159537e-06 "1" "Ralgapa2"
"Arhgap18.1" 6.54693925469217e-11 -0.805851622295267 0.503 0.564 1.4269708799527e-06 "1" "Arhgap18"
"Spag5.1" 6.73105947788009e-11 -4.10040345371868 0.004 0.058 1.46710172379874e-06 "1" "Spag5"
"Cdc42bpb.1" 6.74707361774526e-11 0.552795034164652 0.402 0.271 1.47059216572376e-06 "1" "Cdc42bpb"
"Gm5150.1" 6.79389824467399e-11 -1.59619078185999 0.128 0.226 1.48079806140914e-06 "1" "Gm5150"
"Arhgap12" 6.93480238526648e-11 0.284319078928473 0.553 0.381 1.51150952789268e-06 "1" "Arhgap12"
"Slc37a3.1" 6.94959773648182e-11 0.897116676867248 0.168 0.082 1.51473432264358e-06 "1" "Slc37a3"
"Atf6.1" 7.11736923627077e-11 -0.653472831755544 0.635 0.642 1.55130179873758e-06 "1" "Atf6"
"1810013L24Rik.1" 7.2679724966251e-11 0.454853224804782 0.411 0.272 1.58412728536441e-06 "1" "1810013L24Rik"
"Nup210.1" 7.33984231598815e-11 -2.43620326635318 0.039 0.116 1.59979203119278e-06 "1" "Nup210"
"Zeb2os" 7.38526156128951e-11 0.592040354534195 0.208 0.108 1.60969160989866e-06 "1" "Zeb2os"
"Trpm7.1" 7.60172077646463e-11 0.363225835713111 0.671 0.507 1.65687106043823e-06 "1" "Trpm7"
"Clspn.1" 7.68628723598724e-11 -2.89093395201841 0.019 0.086 1.67530316595578e-06 "1" "Clspn"
"Prkch.1" 7.88311137284534e-11 0.229684527881626 0.67 0.49 1.71820295482537e-06 "1" "Prkch"
"Erc1.1" 7.94503574839877e-11 0.699060226761459 0.227 0.125 1.731699991721e-06 "1" "Erc1"
"Anxa2.1" 8.14515807831645e-11 0.439414571110742 0.459 0.315 1.77531865474985e-06 "1" "Anxa2"
"Prkx.1" 8.30459286894917e-11 0.593603287672886 0.194 0.099 1.81006906171616e-06 "1" "Prkx"
"Arg2.1" 8.36187080854753e-11 1.46776166961406 0.077 0.023 1.82255336143102e-06 "1" "Arg2"
"Gatm.1" 8.54894202042368e-11 -1.17794458079825 0.117 0.217 1.86332740277155e-06 "1" "Gatm"
"Ctsk.1" 8.58894000356986e-11 2.08784712632017 0.084 0.028 1.87204536317809e-06 "1" "Ctsk"
"Slc4a7.1" 8.66857673064101e-11 -0.920468349128188 0.312 0.408 1.88940298421052e-06 "1" "Slc4a7"
"Adgrl2.1" 9.13737791763149e-11 0.79358445563564 0.203 0.109 1.99158289092696e-06 "1" "Adgrl2"
"Gcnt2.1" 9.46078314903907e-11 0.336834055307672 0.282 0.166 2.06207229516455e-06 "1" "Gcnt2"
"Kcnk13" 9.64262848685732e-11 0.408009821485182 0.657 0.515 2.10170730499542e-06 "1" "Kcnk13"
"Bub1b.1" 9.74341529030042e-11 -1.90365260559117 0.027 0.099 2.12367479667388e-06 "1" "Bub1b"
"Pdxdc1.1" 1.03894232865196e-10 0.408234552431905 0.468 0.313 2.26447869952982e-06 "1" "Pdxdc1"
"Fgfr2.1" 1.04482103823061e-10 0.343316852767328 0.735 0.586 2.27729193492743e-06 "1" "Fgfr2"
"Ppfia1.1" 1.0657212983747e-10 0.425407191969442 0.394 0.255 2.3228461419375e-06 "1" "Ppfia1"
"Odf2.1" 1.09241528607311e-10 0.360998921127744 0.407 0.261 2.38102835752495e-06 "1" "Odf2"
"Strip2.1" 1.10828468655157e-10 -5.78564051125371 0.001 0.052 2.41561730280781e-06 "1" "Strip2"
"Anxa11.1" 1.14478075355679e-10 0.642672828772604 0.23 0.126 2.49516413045237e-06 "1" "Anxa11"
"Gm13964.1" 1.20431890144533e-10 2.08830245264139 0.052 0.011 2.62493347759024e-06 "1" "Gm13964"
"Creb5.1" 1.21715490073187e-10 -0.727129980457569 0.518 0.586 2.65291082163519e-06 "1" "Creb5"
"Cask" 1.2232582241459e-10 -0.707358813095579 0.564 0.604 2.6662136253484e-06 "1" "Cask"
"Tacc3.1" 1.24457202600679e-10 -2.39194450734449 0.026 0.095 2.71266918788439e-06 "1" "Tacc3"
"Edem2.1" 1.29289565093616e-10 0.753748308442849 0.235 0.132 2.81799536078046e-06 "1" "Edem2"
"Zc2hc1a.1" 1.3435175664106e-10 0.60124079858377 0.224 0.121 2.92833088774853e-06 "1" "Zc2hc1a"
"Nsmce2.1" 1.37504566463834e-10 0.337674351182477 0.802 0.64 2.99704953064573e-06 "1" "Nsmce2"
"Timp2" 1.37631214102996e-10 0.39680835707164 0.406 0.267 2.9998099425889e-06 "1" "Timp2"
"Arhgef40" 1.40014027756464e-10 -1.41435183584773 0.101 0.195 3.05174574897989e-06 "1" "Arhgef40"
"Ticrr.1" 1.45052040918211e-10 -4.70405864149936 0.001 0.051 3.16155428385333e-06 "1" "Ticrr"
"Klhl24.1" 1.48607954511068e-10 0.4899093022044 0.339 0.211 3.23905897652325e-06 "1" "Klhl24"
"Col5a2.1" 1.49125214657981e-10 -1.35553340341148 0.204 0.303 3.25033317868535e-06 "1" "Col5a2"
"Ptgs1.1" 1.53668402897088e-10 -1.59729314634251 0.056 0.14 3.34935650954493e-06 "1" "Ptgs1"
"Tenm4.1" 1.54709583323076e-10 0.62829709156365 0.122 0.051 3.37205007810976e-06 "1" "Tenm4"
"Patl1.1" 1.6091304932166e-10 0.553660938011784 0.315 0.192 3.5072608230149e-06 "1" "Patl1"
"Lst1.1" 1.74061551672947e-10 -1.1683055133556 0.171 0.273 3.79384558026355e-06 "1" "Lst1"
"Zfp329.1" 1.8176510602962e-10 0.65411326198439 0.222 0.122 3.9617522510216e-06 "1" "Zfp329"
"Arid1a.1" 1.81839462135404e-10 -0.568623664276907 0.559 0.615 3.96337291670327e-06 "1" "Arid1a"
"E230029C05Rik.1" 1.82886942666465e-10 -0.769229588230038 0.419 0.506 3.98620380235828e-06 "1" "E230029C05Rik"
"Stap1" 1.90358496036907e-10 -1.48566210926383 0.086 0.177 4.14905377962042e-06 "1" "Stap1"
"Racgap1.1" 1.92552828225512e-10 -2.42940673347081 0.029 0.1 4.19688144400326e-06 "1" "Racgap1"
"Slit1" 1.92820659491626e-10 1.21654499200818 0.092 0.033 4.20271909427947e-06 "1" "Slit1"
"Prex1.1" 1.99011760033066e-10 -0.52482311107627 0.65 0.674 4.33766032168072e-06 "1" "Prex1"
"C9orf72.1" 2.09414304337626e-10 0.552090600680468 0.332 0.209 4.5643941773429e-06 "1" "C9orf72"
"Cracr2a.1" 2.09596653541271e-10 0.772636538344568 0.199 0.106 4.56836866058555e-06 "1" "Cracr2a"
"Nsd2" 2.11934169654299e-10 -0.92194965533611 0.448 0.497 4.61931716178509e-06 "1" "Nsd2"
"Tiparp.1" 2.37816636410949e-10 0.602411860499759 0.262 0.156 5.18345140721303e-06 "1" "Tiparp"
"Rev1.1" 2.4938457283068e-10 0.488269373473656 0.352 0.223 5.43558614941751e-06 "1" "Rev1"
"Gm43768.1" 2.55905960810342e-10 1.17992234006203 0.08 0.026 5.57772632182221e-06 "1" "Gm43768"
"Atp6ap1" 2.60301931598743e-10 0.466073241687436 0.282 0.164 5.6735409011262e-06 "1" "Atp6ap1"
"4932438A13Rik.1" 2.60875927392438e-10 0.311527220674808 0.559 0.394 5.68605171344557e-06 "1" "4932438A13Rik"
"Pwwp2b.1" 2.61731145915819e-10 1.32180180500671 0.108 0.044 5.70469205638119e-06 "1" "Pwwp2b"
"Cnnm2.1" 2.62643722060658e-10 0.772912897816859 0.177 0.091 5.72458256603411e-06 "1" "Cnnm2"
"Gm42477" 2.69079807267389e-10 -1.87457913909926 0.064 0.147 5.86486347920002e-06 "1" "Gm42477"
"Riiad1.1" 2.69927662778723e-10 1.99155340340566 0.061 0.016 5.88334333792505e-06 "1" "Riiad1"
"Nck1.1" 2.77436018204805e-10 0.421977723385533 0.406 0.268 6.04699545279192e-06 "1" "Nck1"
"Tle1.1" 2.87988535805611e-10 -1.05422955837428 0.192 0.293 6.27699812641909e-06 "1" "Tle1"
"Dnmt3aos.1" 2.89722800588211e-10 1.40976399942159 0.078 0.025 6.31479816162064e-06 "1" "Dnmt3aos"
"Pde2a.1" 3.12233903102605e-10 1.10822923604684 0.096 0.036 6.80545015202438e-06 "1" "Pde2a"
"Gm5127.1" 3.17133998096819e-10 -1.16191464668455 0.148 0.247 6.91225262251828e-06 "1" "Gm5127"
"Map3k14" 3.30197490846184e-10 -1.03569500899548 0.4 0.478 7.19698451048342e-06 "1" "Map3k14"
"Ube2q2" 3.30441697704255e-10 0.460007649262291 0.434 0.299 7.20230724316195e-06 "1" "Ube2q2"
"Lamc1.1" 3.40048767781533e-10 0.550238486294895 0.209 0.112 7.4117029425663e-06 "1" "Lamc1"
"Rab32.1" 3.58285482224168e-10 0.596128849963384 0.202 0.105 7.80919037055796e-06 "1" "Rab32"
"Melk.1" 3.64429116909398e-10 -3.86398667882642 0.006 0.059 7.94309703215725e-06 "1" "Melk"
"Gm32089.1" 3.73009654616141e-10 2.1348266939615 0.032 0.003 8.13011843201342e-06 "1" "Gm32089"
"Lpp.1" 3.78038049998976e-10 0.2847094501907 0.887 0.776 8.23971733777767e-06 "1" "Lpp"
"Eno2.1" 3.80089874706545e-10 1.42092358213343 0.049 0.01 8.28443890910386e-06 "1" "Eno2"
"Ahr" 3.89489438778819e-10 -1.47023514704546 0.085 0.174 8.48931180762314e-06 "1" "Ahr"
"Stxbp5.1" 3.95412842120399e-10 0.469928575825166 0.407 0.274 8.61841830685622e-06 "1" "Stxbp5"
"Gm15523.1" 3.98078550758698e-10 -4.7271455671987 0.004 0.054 8.67652009233658e-06 "1" "Gm15523"
"Casp4.1" 4.01025160106606e-10 0.668112260749379 0.22 0.124 8.74074438968358e-06 "1" "Casp4"
"Aatk" 4.08164403963634e-10 0.884155674655326 0.136 0.061 8.89635134879136e-06 "1" "Aatk"
"Susd1.1" 4.23838038197861e-10 1.10699105604169 0.129 0.058 9.23797388056057e-06 "1" "Susd1"
"Acot13.1" 4.47090291556437e-10 0.94510024886639 0.131 0.059 9.7447799947641e-06 "1" "Acot13"
"A930001M01Rik.1" 4.61434842458832e-10 0.650247991001583 0.202 0.108 1.00574338262327e-05 "1" "A930001M01Rik"
"Lat2" 4.63769840848879e-10 0.413108625282667 0.434 0.292 1.01083274511422e-05 "1" "Lat2"
"Dnmt3a.1" 4.65310061324091e-10 0.338787563004938 0.731 0.581 1.01418980966199e-05 "1" "Dnmt3a"
"Polq.1" 4.8623850828906e-10 -2.29026125577825 0.019 0.083 1.05980545266684e-05 "1" "Polq"
"March3" 4.88954634377383e-10 0.107174776038861 0.428 0.295 1.06572552108894e-05 "1" "March3"
"Gnai3.1" 4.8938560534725e-10 0.322604180614821 0.428 0.281 1.06666486541487e-05 "1" "Gnai3"
"Slc38a2" 5.01540599736045e-10 -0.833637317562647 0.366 0.446 1.09315789118468e-05 "1" "Slc38a2"
"Map3k2.1" 5.10270286851227e-10 0.368781878172054 0.504 0.35 1.11218511722093e-05 "1" "Map3k2"
"Rdh5.1" 5.13269858458997e-10 1.08519086546664 0.14 0.064 1.11872298349723e-05 "1" "Rdh5"
"AI504432.1" 5.35081579347146e-10 0.630869656349224 0.221 0.124 1.16626381034504e-05 "1" "AI504432"
"Stk17b" 5.50796369766726e-10 -1.12783215393625 0.18 0.276 1.20051576754356e-05 "1" "Stk17b"
"Inpp5a.1" 5.55048876596508e-10 0.441097795829398 0.365 0.231 1.20978453142975e-05 "1" "Inpp5a"
"Lactb2.1" 5.61666021663417e-10 0.44218860436891 0.316 0.196 1.22420726081758e-05 "1" "Lactb2"
"Klrd1.1" 5.77620406195144e-10 -4.80641198806071 0.002 0.051 1.25898143734294e-05 "1" "Klrd1"
"Bax.1" 5.94928368579801e-10 0.718734160570651 0.214 0.118 1.29670587215653e-05 "1" "Bax"
"Ttk.1" 5.95167760216252e-10 -3.72026921452604 0.006 0.058 1.29722765016734e-05 "1" "Ttk"
"Pola1.1" 6.05349170594646e-10 -1.61965493666396 0.221 0.307 1.31941905222809e-05 "1" "Pola1"
"Gm37240.1" 6.16676224021177e-10 0.39702719009513 0.747 0.609 1.34410749787656e-05 "1" "Gm37240"
"Pdxk.1" 6.27163444682325e-10 0.884673402016718 0.146 0.069 1.3669654440296e-05 "1" "Pdxk"
"Rabgap1" 6.2841542038643e-10 0.295484612672539 0.621 0.452 1.36969425027426e-05 "1" "Rabgap1"
"Tmlhe" 6.37688789400639e-10 0.863878885927102 0.203 0.111 1.38990648537763e-05 "1" "Tmlhe"
"Mocs1.1" 6.549762515739e-10 0.510749509243296 0.174 0.087 1.42758623793047e-05 "1" "Mocs1"
"Htatip2.1" 6.65327387206393e-10 0.850558466429025 0.123 0.053 1.45014757315505e-05 "1" "Htatip2"
"Map3k5.1" 6.75448984889833e-10 -0.515162167601724 0.66 0.694 1.47220860746588e-05 "1" "Map3k5"
"Gak" 6.78820945948331e-10 0.330699500921592 0.553 0.384 1.47955813378898e-05 "1" "Gak"
"Klri1.1" 7.04807785412342e-10 -5.91104074696553 0.002 0.05 1.53619904908474e-05 "1" "Klri1"
"Glul.1" 7.06313569004013e-10 0.768606509387164 0.18 0.094 1.53948105500115e-05 "1" "Glul"
"Dtl.1" 7.23664578016499e-10 -2.96697776660077 0.016 0.075 1.57729931424476e-05 "1" "Dtl"
"Zfp810.1" 7.25813744663451e-10 -1.09791052843086 0.17 0.269 1.58198363786846e-05 "1" "Zfp810"
"Rap1gds1.1" 7.28874902519826e-10 -0.467285021316691 0.806 0.781 1.58865573753221e-05 "1" "Rap1gds1"
"Ankrd55.1" 7.50016636466829e-10 4.00381408552782 0.029 0.003 1.6347362608431e-05 "1" "Ankrd55"
"Nt5dc3.1" 7.58239013149451e-10 0.545458222949401 0.281 0.171 1.65265775306054e-05 "1" "Nt5dc3"
"E2f8.1" 7.66020427740687e-10 -3.08333054111526 0.011 0.067 1.6696181243036e-05 "1" "E2f8"
"Rasa3" 7.99333983988893e-10 0.3306930764567 0.578 0.436 1.74222835150219e-05 "1" "Rasa3"
"Arhgef37.1" 7.99432133201435e-10 0.306388611367695 0.107 0.043 1.74244227752585e-05 "1" "Arhgef37"
"Zfand5.1" 8.26625316233039e-10 0.317927644891029 0.416 0.274 1.80171253926153e-05 "1" "Zfand5"
"Arg1.1" 8.40359611807424e-10 1.25404533445121 0.078 0.026 1.83164780989546e-05 "1" "Arg1"
"Cpq.1" 8.44454474892366e-10 -0.654651081254658 0.504 0.571 1.8405729734754e-05 "1" "Cpq"
"Dmxl1" 8.55705534873437e-10 0.37208644617251 0.621 0.473 1.86509578381014e-05 "1" "Dmxl1"
"Cela1.1" 8.64624317975317e-10 2.05083125353844 0.045 0.009 1.884535163459e-05 "1" "Cela1"
"Jag1" 8.98447571661157e-10 1.13412120745458 0.136 0.064 1.95825632719266e-05 "1" "Jag1"
"1700017B05Rik" 9.1064418007747e-10 0.502216384170405 0.231 0.128 1.98484005489685e-05 "1" "1700017B05Rik"
"Icosl" 9.15105758870967e-10 -1.63545791854556 0.068 0.15 1.99456451203516e-05 "1" "Icosl"
"Rmi2.1" 9.29098732760977e-10 -3.29029346937878 0.01 0.064 2.02506359792582e-05 "1" "Rmi2"
"Rad51ap1.1" 9.29948419758333e-10 -3.15217493748442 0.01 0.064 2.02691557570526e-05 "1" "Rad51ap1"
"Rad54l.1" 9.88641097947098e-10 -2.427055372346 0.016 0.075 2.15484213708549e-05 "1" "Rad54l"
"Prmt2.1" 1.0001168383248e-09 0.84138605428643 0.14 0.066 2.17985466081274e-05 "1" "Prmt2"
"Rcsd1.1" 1.01262961543131e-09 -0.903151562422612 0.278 0.37 2.20712750979407e-05 "1" "Rcsd1"
"Gm11084" 1.02004236534433e-09 0.607270874662769 0.177 0.09 2.22328433950451e-05 "1" "Gm11084"
"Immp2l" 1.05754875944233e-09 -0.916202615198522 0.392 0.479 2.3050332760805e-05 "1" "Immp2l"
"Arhgap22.1" 1.07851229318162e-09 -0.581548403592793 0.728 0.713 2.35072539421866e-05 "1" "Arhgap22"
"Nfkbiz.1" 1.10262843279983e-09 -0.884939801197438 0.187 0.289 2.40328893213052e-05 "1" "Nfkbiz"
"Ncoa4.1" 1.10850376009553e-09 0.870094050776195 0.174 0.091 2.41609479550421e-05 "1" "Ncoa4"
"Rps4x.1" 1.11131798229416e-09 -0.880870402127042 0.245 0.343 2.42222867420835e-05 "1" "Rps4x"
"Chfr.1" 1.12634488280373e-09 0.309749001978377 0.409 0.267 2.454981306559e-05 "1" "Chfr"
"Ubap1.1" 1.15427989331131e-09 0.436759245476116 0.327 0.207 2.51586845546133e-05 "1" "Ubap1"
"Krit1.1" 1.17115377685368e-09 0.373627656759157 0.474 0.333 2.55264677203028e-05 "1" "Krit1"
"Ogn.1" 1.17864481723107e-09 -2.34324867286588 0.019 0.08 2.56897424363683e-05 "1" "Ogn"
"Ighm.1" 1.20306478628729e-09 -2.46928554661788 0.023 0.086 2.62220000819178e-05 "1" "Ighm"
"Nr1h3.1" 1.22513568400467e-09 0.996545205632515 0.096 0.037 2.67030573685659e-05 "1" "Nr1h3"
"Tnip3" 1.23968517281295e-09 -1.26211150659994 0.068 0.151 2.7020178026631e-05 "1" "Tnip3"
"Ndc80.1" 1.28537045045657e-09 -2.27168924538118 0.018 0.078 2.80159343381514e-05 "1" "Ndc80"
"Tnfsf8.1" 1.28611855238546e-09 -1.27772200209432 0.107 0.198 2.80322399677934e-05 "1" "Tnfsf8"
"Klrk1.1" 1.31581926187571e-09 -3.32132406168104 0.007 0.059 2.8679596631843e-05 "1" "Klrk1"
"Chaf1a.1" 1.31932281551135e-09 -1.96950951556739 0.029 0.095 2.87559600868853e-05 "1" "Chaf1a"
"Ap4e1.1" 1.39272862258214e-09 0.624600760845832 0.239 0.141 3.03559130578003e-05 "1" "Ap4e1"
"Rbpms.1" 1.41226307776906e-09 0.227616190991734 0.355 0.223 3.07816860430545e-05 "1" "Rbpms"
"Creg2.1" 1.42619927667032e-09 1.61452040255033 0.066 0.02 3.10854394343062e-05 "1" "Creg2"
"Tspan33.1" 1.46289889139805e-09 -2.63885642065088 0.018 0.078 3.18853442369119e-05 "1" "Tspan33"
"Ttc7b.1" 1.47460634615613e-09 0.316823423948976 0.443 0.302 3.21405199208191e-05 "1" "Ttc7b"
"Myh9.1" 1.49281179010721e-09 -0.390019336460085 0.784 0.764 3.25373257771767e-05 "1" "Myh9"
"Arnt" 1.50050289107273e-09 0.280412413499911 0.475 0.323 3.27049610138212e-05 "1" "Arnt"
"Rnf185" 1.5160072643727e-09 0.445036097308576 0.233 0.131 3.30428943342674e-05 "1" "Rnf185"
"Uvrag.1" 1.5200769835361e-09 -0.532039303484062 0.831 0.832 3.31315979331529e-05 "1" "Uvrag"
"Traf3ip3" 1.53134884243467e-09 -1.39508937627867 0.107 0.194 3.33772793697061e-05 "1" "Traf3ip3"
"Pycard" 1.599964882356e-09 0.573972404772561 0.252 0.148 3.48728345758313e-05 "1" "Pycard"
"Htr7.1" 1.60780797941545e-09 -1.3575660327669 0.032 0.1 3.50437827193391e-05 "1" "Htr7"
"Maml2.1" 1.69825979412341e-09 0.198754450234668 0.817 0.656 3.70152704727139e-05 "1" "Maml2"
"E230032D23Rik.1" 1.70455384133854e-09 1.63016566247326 0.072 0.023 3.71524555258148e-05 "1" "E230032D23Rik"
"Pde8a.1" 1.72227261622752e-09 0.382270629187834 0.407 0.277 3.7538653943295e-05 "1" "Pde8a"
"Bhlhe40.1" 1.77879137565275e-09 0.560891702459908 0.188 0.1 3.87705368237274e-05 "1" "Bhlhe40"
"Cd300c2" 1.80910221061323e-09 0.349282078651096 0.484 0.342 3.94311917825259e-05 "1" "Cd300c2"
"Rhob.1" 1.8189743875666e-09 1.14387786834383 0.114 0.05 3.96463657514017e-05 "1" "Rhob"
"Arrb2.1" 1.87176359444349e-09 -0.721295580757453 0.442 0.498 4.07969593044903e-05 "1" "Arrb2"
"Eif2ak4" 1.92834461379528e-09 0.415395396774667 0.394 0.264 4.20301992022819e-05 "1" "Eif2ak4"
"Bnip3l.1" 1.93469249058371e-09 0.567289225446082 0.224 0.127 4.21685575247626e-05 "1" "Bnip3l"
"Gm10785" 1.93520817690682e-09 0.43332755024087 0.27 0.163 4.2179797423861e-05 "1" "Gm10785"
"Rps6kb1.1" 1.94170870095981e-09 0.344717178444557 0.531 0.379 4.232148284612e-05 "1" "Rps6kb1"
"Scpep1os.1" 1.97756956278154e-09 1.03571668905985 0.102 0.042 4.31031061903865e-05 "1" "Scpep1os"
"Fndc3b" 2.00646358268401e-09 0.266332031586074 0.84 0.719 4.37328802481808e-05 "1" "Fndc3b"
"Srxn1.1" 2.02980016511207e-09 2.29420566006692 0.046 0.01 4.42415243987826e-05 "1" "Srxn1"
"Gm28800.1" 2.03683089637588e-09 4.06440572728374 0.023 0.001 4.43947662174086e-05 "1" "Gm28800"
"Ccdc71l.1" 2.1076507060751e-09 1.08488203813553 0.084 0.03 4.59383547896129e-05 "1" "Ccdc71l"
"Rps6kc1" 2.11258633102139e-09 0.381129897241036 0.388 0.255 4.60459316709423e-05 "1" "Rps6kc1"
"Ezr.1" 2.22749362370447e-09 0.652513415915421 0.275 0.17 4.85504510222626e-05 "1" "Ezr"
"Atg13.1" 2.24267928156727e-09 0.57765059419187 0.193 0.105 4.88814376210403e-05 "1" "Atg13"
"Gas6.1" 2.25078836173868e-09 0.727903390827629 0.132 0.062 4.90581831324562e-05 "1" "Gas6"
"Spata13.1" 2.4147655877521e-09 -1.27782115802067 0.122 0.212 5.26322307506447e-05 "1" "Spata13"
"Tbk1.1" 2.47305928825174e-09 0.318730503607052 0.53 0.375 5.39028002467349e-05 "1" "Tbk1"
"4930455G09Rik.1" 2.52409583515108e-09 1.01819280596213 0.106 0.045 5.50151928229529e-05 "1" "4930455G09Rik"
"Gm2629.1" 2.57330397648223e-09 -1.66628660853074 0.091 0.172 5.60877334714067e-05 "1" "Gm2629"
